timestamp,user_id,ride_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,duration,status,demand,distance
2025-02-13 20:56:09,50908e35-ebac-422d-8bf9-66d66212818b,c8ff4bd2-8ba2-4097-94a7-3382050b79f2,40.56536099750477,-73.8861633674727,40.89580934025464,-73.80800007204377,22,completed,10,37.285187767828056
2025-03-13 11:25:13,ef0da8d6-fb4f-4ef4-99ed-7acaf963c1a7,51cc846e-3d7b-4a84-b58c-ddf699bca6ed,40.62971309376613,-73.76950592672229,40.52237517901971,-73.75345922179795,30,cancelled,6,11.99660640863371
2025-03-13 18:29:39,515ea4aa-71dc-439e-9775-733960980e83,228d155a-99c8-4c47-958e-1b5366000ec8,40.60709635039028,-73.9367051469241,40.87716388573402,-73.73708971205821,15,completed,10,34.40493179354994
2025-03-14 09:08:17,f77a7ad8-42b2-41a7-a9c2-4b38e0a63236,3b0a7bc4-59a4-4f97-ae79-1dcf55836053,40.69969250379691,-73.73459505383398,40.75714074808017,-73.95713852286738,9,completed,8,19.853277944873543
2025-04-12 06:08:12,3a242b78-5268-4289-bfda-3d0724f3729f,03171adf-c8de-4ef7-9c96-e3fc4efb0503,40.71559091586692,-73.77589585650432,40.67137353091783,-73.82494012251631,16,completed,2,6.426114741945119
2025-04-15 11:14:25,3ba75c01-63ec-4953-8edf-a4790af7e7b9,7a110211-69d2-4a40-93cf-9ca0d262b67d,40.703810517470586,-73.97272717634786,40.5188465501699,-73.9671052608948,25,completed,10,20.545092738979186
2025-02-24 23:48:55,3b8b70be-bedd-4524-ab04-47c51bf5b79b,7788eac5-9c27-4ff0-a1cb-72234276f03d,40.66886398671987,-73.98094168815442,40.652647714602615,-73.70116358592797,21,cancelled,8,23.727880917799144
2025-05-04 19:59:36,c19f290c-03dc-4aaf-9401-b836b3263ff4,48391d67-620d-46f1-9fb4-9924f5d53613,40.8443118808938,-73.99655569341715,40.788288727744074,-73.79548688929204,22,cancelled,10,18.068686999938308
2025-03-23 19:45:26,33463cb5-e385-4dd8-b76a-5f1e9d45c5f0,2ce84fd3-a1ba-459c-a7c9-9b2b0fdfc908,40.63607018921242,-73.91194996140577,40.56326310173787,-73.99902640516949,28,in-progress,4,10.940214276276045
2025-02-18 02:44:20,887a63a5-8055-4334-8a5c-8ab0c9d46b6b,e9c8d1fc-e082-430b-b99d-d9b631c0ef98,40.88875523954805,-73.77141134028439,40.70307266984173,-73.96807675316069,25,cancelled,10,26.469971856542212
2025-02-04 15:59:13,2f3d0229-a573-4c46-adbf-a8d963c1bf16,9d1b8159-e6e5-4414-bd99-d65efc130a4e,40.703065152791055,-73.94032666947058,40.64956554103646,-73.95153528927405,29,in-progress,0,6.016109648747241
2025-03-29 21:35:02,566859ef-cb15-45f9-bc5f-b96bc2ce7b4a,ca652a3c-b71f-437d-8177-da68191d7b35,40.73957783378409,-73.85341828759131,40.54474709012836,-73.89110576984572,30,cancelled,3,21.868974947544775
2025-04-06 13:28:59,e569abf3-ae93-42c7-81a8-fb23f5e9b98e,1f35285d-a2e3-4fcb-b966-a5114d26a61b,40.52317006659767,-73.73659712023878,40.878779778119195,-73.97430396437964,20,completed,8,44.306120930889065
2025-04-12 08:30:44,0594bb93-71dd-47e5-a528-7be28306a5e8,411bfa27-e21c-4333-a0ae-33226abda0fb,40.80633377172279,-73.96148256065007,40.69011295123949,-73.83505892195151,13,in-progress,9,16.750209320284448
2025-02-19 18:46:17,a82831d2-df0c-4c63-8806-d1d4849a5a2f,1c9687d6-7bdc-4ca7-8ac7-238aa922fb33,40.669255176080355,-73.93646053836737,40.71571843551178,-73.78102067927301,11,in-progress,4,14.115365144283894
2025-04-23 16:52:25,84f5b34e-4615-4b09-9324-d8b0e2db6c77,315fe13a-4544-4e22-b744-00b4f6d1bf98,40.65959691999897,-73.79849391210851,40.64936820101172,-73.73011577460711,19,completed,3,5.8934414270710045
2025-01-29 23:23:04,7f06a914-d5cd-4663-b1d2-f58589185578,bf38aac9-52ca-453b-b4f6-7fa64d41abd8,40.589878934812624,-73.89857433135576,40.73532348738289,-73.93096558022103,12,completed,1,16.381853264518192
2025-02-23 04:13:03,aeed6f09-07e7-4d80-aa82-c3a40364ea6e,1c0f478e-05e6-4a56-8839-fa6c8ec9c9e9,40.78313637861938,-73.9823378699371,40.526960131244124,-73.9905761125841,15,completed,8,28.45619754624387
2025-01-15 16:49:51,08d2534f-a78f-4042-9292-3a89dd63d46b,95bf1a57-c354-4f8b-9665-697cdb6f890a,40.5952018537476,-73.79930666651111,40.585694722948176,-73.9603064453825,23,in-progress,7,13.670070482014598
2025-01-11 04:28:35,58d96e0b-9e20-4d83-a923-7f4ef7f26a86,af7af49b-9c93-4976-bc81-ac61c5b73070,40.59719889695829,-73.85810811711663,40.662823984594375,-73.97170226105244,26,cancelled,5,12.061044397779504
2025-03-29 03:47:06,156ea652-453a-49a3-a455-89da6665904f,15b18150-e905-44ca-88e2-a4eb57895e35,40.66943144920797,-73.859892599589,40.791630339783936,-73.79799063581201,25,completed,0,14.542732593691213
2025-02-21 15:40:14,929aa617-5d01-49e3-9d28-720da7d87fe3,bc70b04a-5a66-4a16-b542-c66e0c49512f,40.66104851284091,-73.89820921838151,40.84466901454112,-73.92540309982391,11,in-progress,7,20.51980865372153
2025-03-25 14:46:01,e23a823a-8257-47e1-a901-c2608c6c53e2,a72a2860-edeb-4373-8b01-9572219cdf5c,40.55607291883791,-73.94495358926383,40.68505122736039,-73.73765421377882,7,cancelled,8,22.6454466023698
2025-05-03 08:04:34,635f0345-1669-4f59-bc08-0faf83594abb,9013f20e-8ec4-4281-a4f8-dbed8b10aa94,40.53916349128064,-73.80435653180045,40.71623517524012,-73.9955726430513,7,completed,2,25.46321958129239
2025-03-21 23:23:35,b899f507-6f58-4b05-9e7f-9df282c45027,641709c2-e125-44c2-be7f-ddfed70c752f,40.66256562318099,-73.85559247460868,40.84586015761209,-73.72926714034683,10,cancelled,0,22.980761023902687
2025-02-19 01:28:31,fa72fc11-73b3-4999-87d4-452586a75637,bb129f0a-074d-4ddf-baa1-01d54be57c9a,40.89412353751189,-73.92043908254836,40.81362824077943,-73.86349748979826,18,in-progress,8,10.146937413343645
2025-01-27 05:46:54,59a12a8c-4bc1-4d42-9dea-424f0654a299,77a77674-37d1-41b7-8575-0fa4f53a9d13,40.764748524780295,-73.8539985765037,40.57595914690705,-73.93468973047575,6,in-progress,8,22.046838152202454
2025-03-22 05:02:28,b6a228cd-4a17-46bb-95ca-3323c5f6e60e,9b4e32ad-b933-47e3-a238-52a91e682c8e,40.524383028590606,-73.90591855706909,40.52005693490558,-73.85696344486732,21,completed,0,4.17616774704427
2025-03-03 18:28:16,9290d8e1-1fca-44c2-8c2c-379f4dfa0606,a4051907-b77b-4eb7-80a5-809f8d636b86,40.88431156130978,-73.97596656042782,40.574329984392286,-73.821489468065,26,completed,6,36.8136755876109
2025-03-21 21:28:21,f0d1617c-44f9-43c9-836d-8ea7684a7c3a,2acf6133-b1e8-484c-aaa1-e381d9e0360c,40.54795464557885,-73.73291380576117,40.59848613911545,-73.82164425393997,24,completed,6,9.377438663221426
2025-03-23 00:03:11,bcbd75c1-1693-4f26-b4d3-c06f29dc3902,e10e9ded-675c-4835-878d-791f0604af51,40.76294926578901,-73.83043192284677,40.626547938390694,-73.92177029131891,26,in-progress,5,17.00101768404864
2025-01-06 22:59:08,9f6cee70-3a53-4526-a8e4-08af4e1752ba,6ce951f5-61ba-46af-aec6-380d85822039,40.59547438104634,-73.88126424596263,40.76867608918399,-73.91000087606037,15,completed,0,19.386476798945946
2025-04-20 19:09:23,60d64332-8f7c-4b5a-b09a-67025103e5d8,779f6c74-518e-414c-98d6-1903000a30a0,40.68331420904743,-73.70046366774368,40.89843857914204,-73.97802178367012,11,in-progress,4,33.45874103413117
2025-01-18 08:23:31,b88771ea-2117-4ba8-b27d-6dbba260dc23,05519021-a62b-4e0e-8ac2-93ff52cb3547,40.55298262814659,-73.89529734951064,40.52751652562401,-73.92671467504756,14,completed,7,3.8834209683053884
2025-02-26 19:38:14,7f3a17a9-03d8-4992-8e89-e1a8b62d0b35,250cb5fa-3342-409b-a3ed-800129c53f4e,40.83349798185592,-73.78893802247379,40.744671106290376,-73.70383008091055,25,in-progress,0,12.202586194318071
2025-01-07 00:22:33,f15dc67f-7bfb-4e6f-b809-6c30469f9e1b,4d050a9c-0768-4c86-a10f-ad30e6ad81f5,40.767145281485035,-73.8336193152531,40.87270241577443,-73.96892404942454,9,cancelled,1,16.361754669524803
2025-01-31 03:53:42,92f70519-1950-4f3c-a4ef-16bdb7951579,bbef5fa1-dd84-4a8c-b1e7-5bbffe5affe1,40.85588508280228,-73.77727499480571,40.562179163909995,-73.91547311856263,11,in-progress,5,34.64325737554207
2025-03-17 16:05:42,4aaf954d-70ef-4ebc-b7bd-3977e674aca9,191edda0-867b-437c-8d73-79cd5dc7f8ef,40.58143892493098,-73.80972861233448,40.60559356065216,-73.85344044435519,6,completed,10,4.5701334428712155
2025-05-02 17:45:47,5e6db222-2c9f-4f47-ba66-fbbe4080c62b,3713f649-0e8b-4445-9b12-3de3ae03cd97,40.66943030902549,-73.91699593280832,40.50141827563511,-73.76866423309411,25,cancelled,2,22.48961907195871
2025-02-04 01:06:31,24bd2bb4-154a-414c-a9b7-7321f1a2b78a,0a411071-92df-4e85-8d92-e14d2cff7a0d,40.79649236333917,-73.83449587366208,40.67107476759227,-73.9970990901175,7,in-progress,2,19.56117033974143
2025-01-20 11:27:19,6ccbc8de-1749-41b8-974a-fa30987b71d5,6e609502-7ad6-4e5a-9ac6-94aaddfc86b7,40.71823611568221,-73.7496214940342,40.73300382659592,-73.95557186432976,9,completed,4,17.4764387220054
2025-01-01 21:51:25,efaeb1e9-e181-4131-b33b-25461cb9bcd4,92d01eea-d800-4482-a44d-759ed4c23782,40.6458606061309,-73.7200735968438,40.888878506006904,-73.98803153656664,16,completed,10,35.21547972220282
2025-02-16 02:23:23,059b69a5-eb1a-440c-8abe-bf8cda6dcb2e,3f44d7ea-0889-447b-acb5-798d06999f80,40.59981189568917,-73.96916191349847,40.81204649674858,-73.7347595895647,18,in-progress,2,30.78722939454116
2025-03-27 02:31:41,3b8b2d8d-b233-46c9-a64f-453ee0a1aede,714b645c-fafd-4ab6-bf21-8ad62d4f71ba,40.870305529027824,-73.9289788003312,40.56500070684017,-73.76003389102793,10,cancelled,0,36.78615681354602
2025-04-25 02:07:31,78e550ed-1766-4c6d-bbf1-c1e72e61f992,648279d6-7fa0-46cc-acdf-f8d6cbc89d80,40.57174426536728,-73.72265381142753,40.81295459845905,-73.87648605003453,26,in-progress,3,29.77506725122193
2025-04-17 02:50:41,b7a2dabe-02a7-461f-9daa-ffc6bcbb6be5,d9375432-7bcd-4f04-84ef-c4acc170ca41,40.60672228383779,-73.76378764725936,40.54323825056118,-73.73834996512818,20,completed,3,7.371331110298068
2025-03-07 21:07:04,a3779865-12ed-4cf4-a9ee-9460430202ef,7e14a0fb-c7cc-430d-b342-ceb4ca1a6014,40.82663464223877,-73.86190902959632,40.62207634693544,-73.76139635025415,12,completed,0,24.25124091968662
2025-04-01 17:11:38,c888c927-ff9f-494d-a2b5-b02c1927e460,6a6d35c8-cbed-4286-9636-5c6b7defe3aa,40.76401327309945,-73.88046020643057,40.6114412244092,-73.97917377360116,29,cancelled,5,18.88615145403379
2025-04-20 08:22:54,d603daf6-81f2-48d2-bbbf-d30d0dc5662a,cff9ffa3-8105-4c8e-960f-183b193b2b7f,40.75659269544305,-73.88009648469199,40.8924598748793,-73.83913528025639,5,completed,4,15.478732801233358
2025-04-06 22:19:49,d11d82a3-e9af-4fa2-8a9e-859226ed0156,5256da3f-58ed-49e6-bf04-c6f9b15166c2,40.57142712646898,-73.71123970527154,40.60618654500919,-73.96747923583558,18,cancelled,5,22.03291203535091
2025-01-11 21:52:27,52212ec9-c93c-412e-a68e-258dc0ca2af1,afbbeec7-efc1-4abb-9e3b-8fadf9fd505b,40.67455755354824,-73.70472924520503,40.54625831361173,-73.73014858012664,11,cancelled,0,14.40865827653291
2025-04-04 17:20:16,0992f974-fc02-4a33-a98a-969bce6364c3,a6de31e2-7b60-4c8a-9fc4-3d4ac9ac0721,40.78351411353367,-73.99949261653441,40.87023006619963,-73.83846440087217,28,in-progress,10,16.650710394209174
2025-03-10 18:52:21,ff3950f7-e874-4ee2-b2bc-68bac68c8eb6,380ac523-70eb-4294-8eff-3a89cc43d77b,40.57881405164069,-73.8706107801125,40.879549794388524,-73.72376874313458,24,cancelled,10,35.62578317089471
2025-03-20 01:54:30,6fab7b0e-975f-4ab6-acea-4aab375a8ef0,729b7a4c-ac36-42cd-979c-ecc3602a4130,40.83920611180253,-73.78407372109582,40.6201289072845,-73.9072146013374,18,cancelled,6,26.459000056619395
2025-03-25 17:10:21,75d1d658-43d4-49a1-99e6-9e6e633f420b,11165520-9b5f-4a21-a4d9-59c49a179483,40.77888336567776,-73.83367625669996,40.576736037196056,-73.80052116973617,17,in-progress,2,22.62232182148765
2025-01-02 21:30:01,b49dbe72-0abe-4c51-93d5-6df0afc21425,c82c946d-8e3a-4f28-805e-44d9aa4c1e02,40.74620596638055,-73.90971503763033,40.719174885254276,-73.99987821809081,14,completed,6,8.186639789900763
2025-04-21 23:15:50,a0c752de-369d-4474-8ec5-c22a4f6bdb84,91e32cae-c217-4e8c-90b2-6800e7aa6dd9,40.81430353099103,-73.81800152885607,40.62889969189462,-73.86746419494861,26,completed,8,21.008659144828385
2025-01-17 07:53:05,e50c78cb-b813-407e-b288-1269e0c396e8,ef87ebcb-d4c0-4e2a-8492-9ab802bb595a,40.68927447436373,-73.72964575225153,40.81840990405071,-73.94909258114059,7,cancelled,8,23.43225235558834
2025-04-01 01:27:56,6592ea02-eaca-43be-93d0-d2c354f57190,515f99e8-53ad-4521-9a44-fc39ad516000,40.765541534522,-73.81422175839128,40.53735488003022,-73.71440010126426,12,in-progress,4,26.70892417583537
2025-04-25 11:14:10,c7dfd359-13b2-4f33-b1fd-9e6d6253a8c1,52e8ca28-a102-42a6-8600-af74962efa5b,40.58985626639892,-73.94026102018202,40.50977015509073,-73.9265472367765,20,in-progress,1,8.96872445240767
2025-04-09 02:20:27,2f1fc353-3d5d-468c-891e-2ec54dca5f87,ab2c69c5-274a-423f-80ff-6b04713cfdd3,40.68216646735203,-73.73415892728471,40.73026835976373,-73.78449622535031,17,cancelled,6,6.828510924765913
2025-04-18 05:28:48,73cc5beb-2e5c-4888-8824-0e05b71409a3,9546efaf-53f9-4d90-bac9-ae65d6d49576,40.59759377583138,-73.80318259666646,40.50221792725521,-73.77471065701447,29,completed,6,10.862150515400051
2025-04-13 08:58:02,240d1be7-25c2-48e9-9368-d1af3f3f9ec5,dfa00686-0181-45f7-8627-8806a04a7192,40.587536454724926,-73.75876704314805,40.778364710563295,-73.86063503462772,22,completed,1,22.87401540811508
2025-01-22 06:37:41,081fa052-3553-4496-93dd-db356ac47f0f,1410d272-7256-467b-90dd-048163410375,40.68258473018807,-73.75957501948332,40.76703109303454,-73.70363226408007,24,cancelled,7,10.501332519505818
2025-01-11 00:17:10,0862fde1-aa84-4ee3-a3e2-6a8fff078e9f,ed5f6406-59dd-4328-b673-598ac1fd90f0,40.7450609291047,-73.78421781161721,40.70191126592976,-73.75082924908358,22,cancelled,2,5.560370297092223
2025-04-13 01:43:22,cda12b6b-27b0-4d5f-a66b-8851572be710,bcff30ca-fb53-4c0f-a57c-75aa96166ae2,40.79746217686383,-73.85759766895309,40.60367661938601,-73.9258280787471,25,cancelled,8,22.27873498198714
2025-02-01 13:29:19,1e7afc26-5fb7-4504-a697-9c94ad9878b7,ee9b36fb-cb18-4bdb-9056-dc4290a8c776,40.693838806828104,-73.92822624085561,40.67594903730596,-73.78593654121669,12,cancelled,5,12.19135298717483
2025-04-18 18:45:20,b89edbd8-0f6f-47ed-8d9d-8d38a2fdb712,882e2894-4b61-4cc3-9f67-e0d748866040,40.627883827367505,-73.83795433324447,40.555349624606464,-73.93062155608155,27,completed,3,11.243364383552306
2025-01-18 22:40:53,b8b463bb-7cfe-4c90-b906-03f593484d5b,18b55813-c339-4d28-aafb-05b2d708bdfc,40.52569154028555,-73.87772018910003,40.71704445620156,-73.87526772976905,11,cancelled,6,21.250103328702362
2025-01-13 03:07:15,50db0a3a-ac37-4f86-af9c-3ed54bdd66f4,95f8de3d-5602-4faa-92fc-64bc184f324a,40.86193539133607,-73.82477617573873,40.778209194599185,-73.74298039030882,29,in-progress,6,11.57875979960177
2025-03-24 21:08:34,d190cb71-a92f-42a2-bc4e-4fc192a9e323,57638040-0de9-477d-a44e-1c5fccc2d58d,40.69079189302294,-73.71717750276977,40.619445060948955,-73.88300400558089,18,in-progress,8,16.107547233684624
2025-03-12 14:50:58,e4d8aced-5e4b-4651-b376-21d686558905,7cf54da0-179e-49c8-85cd-9705ed391322,40.81994726837651,-73.73065659578025,40.6952917910201,-73.91811940647102,20,completed,6,21.028780573360617
2025-04-20 08:24:33,03ee1c3b-18e4-413e-8e75-fc6332ed82b6,58207d36-4e6d-4448-a59a-c012eee3cca1,40.63445181747935,-73.7962574344915,40.66172666765505,-73.95048658063895,19,completed,9,13.391867481969381
2025-02-15 16:49:12,e6405b55-9ed8-44c5-b937-9b72d7f93241,ae54afe0-f8e7-4225-838d-1eb4a6bd3b09,40.713649451813,-73.72792134122398,40.73675711025116,-73.80110007294915,7,in-progress,6,6.693793547089408
2025-01-18 14:36:00,218a992b-a6ed-45c6-9ef3-5727fdf10fc5,08decfbb-c832-4631-a109-e1ee13b1f41f,40.554279794892224,-73.86149046678455,40.52011385339545,-73.88626884074355,11,cancelled,5,4.3360049887035785
2025-04-26 08:34:10,146ab67a-6f2c-48da-8afd-71ffcc75b3d5,82d66c0a-6c15-406c-aed9-3a76db4d43e3,40.635000219229546,-73.73610800419944,40.611302646255524,-73.71463876404184,18,cancelled,1,3.1976392071505
2025-01-26 18:15:41,e41083b4-a995-4fda-8cf6-fee4902e5481,b64eb7e0-b88b-446e-a9d9-b44318e04211,40.68812273448522,-73.77529272167514,40.5208342432973,-73.71442409228543,12,in-progress,1,19.277860830152218
2025-01-04 09:43:21,0620cb13-9cc8-4316-a775-1f834a154a26,a479a733-5ef7-420e-a440-4dfda9c4f176,40.812493219844356,-73.80447360342683,40.80169328162381,-73.7151164801852,11,completed,9,7.634744060934639
2025-01-05 07:42:23,ab097fa7-1e7c-4774-bd7d-a030619980b1,13977ac1-0c10-4fc5-a624-3b3fbac8a81a,40.56095293831392,-73.96213370753775,40.76778353784796,-73.830809125421,11,cancelled,4,25.511705104795706
2025-02-11 21:48:27,4f88e854-cdac-4b67-ba99-27ac4c4aec84,76d8bc04-9172-419a-9e81-0eca6855ba3c,40.8067592393425,-73.94966325698967,40.742898997556374,-73.77562230441342,8,completed,4,16.31460799561686
2025-01-01 21:02:59,82a14717-660e-42ce-aed5-402e27513eca,245e3a83-fdcd-4452-a45d-dfafad786a8f,40.54323949986304,-73.99229647235076,40.624782897757875,-73.79679581394488,17,cancelled,3,18.86649763892092
2025-03-20 01:21:32,1be2a9c6-4cf0-43ae-a919-0743aa1cdbc1,4e885f63-e3c0-4603-86d8-7c163b88a414,40.53039859113722,-73.79281567522011,40.75089695824042,-73.96942960836621,29,cancelled,10,28.683560583125363
2025-01-04 04:08:42,0cb2f608-7408-4040-9558-e2b9a5b6a675,2e27c4f2-35e7-41b2-9c91-b04468d66b20,40.74016464592674,-73.9636834804798,40.893537740605865,-73.76520939609169,16,in-progress,6,23.884746833506483
2025-05-02 11:26:35,752e8d1e-bf39-446d-8ebe-1c5d4fa91d24,92f80918-14c4-406a-aa18-782514b4bf0c,40.76460853627494,-73.97931297904411,40.75901730162272,-73.99620435495025,18,cancelled,1,1.5555531708675823
2025-05-03 01:17:14,f35e1765-ba84-4399-8c0a-2216e43d67a1,3a8f3a28-3aa9-481e-b08f-504023ff7209,40.673409360530336,-73.89134358845148,40.85663000592204,-73.86207819571948,9,cancelled,2,20.496030336960903
2025-03-18 19:54:10,eaddd203-b11c-4eab-91f3-4cb33b82f5ff,c948ab43-3035-4034-b52e-c9aaf057be77,40.79351812160536,-73.71035788062858,40.60803295855496,-73.75754023435798,22,cancelled,7,20.980214862955922
2025-01-15 06:14:51,989d0c4c-2c40-48d6-9777-3c021893e423,066d263e-31a3-4ba2-95e7-f5db6391f816,40.674229797201555,-73.78069213570846,40.60735821521969,-73.7444860519942,7,cancelled,7,8.03267184885178
2025-03-04 17:47:12,6935aa08-3e9a-4a07-85d6-beec80695c6c,8bf00313-8bd4-4825-861c-a13c1604a668,40.59754537567638,-73.86058746001903,40.74413268169221,-73.88630320876152,5,cancelled,5,16.42273505535893
2025-02-01 18:37:30,d9fc5d08-3fef-434c-80f6-3f79c92a6fa1,9bbd4ef9-19b3-4342-ad47-d5be51b4e910,40.572735942863076,-73.93636404494607,40.81913294273124,-73.89789834705071,24,in-progress,4,27.554375682542407
2025-03-16 15:04:54,b089c444-48da-4b69-9ff2-f3e813e8e34b,4e12faa1-8579-47d9-afba-12d27bb79795,40.72231641116783,-73.84501182448552,40.57642256941084,-73.9275931848882,18,cancelled,8,17.642596053359515
2025-04-27 04:03:54,a45c3792-8472-4b6e-81ee-48948e60e51d,2db5a189-ea66-47ad-8b53-c26a0ed6e371,40.80326586139299,-73.79281719816605,40.75836115989638,-73.85275359947643,30,completed,1,7.103838032408975
2025-04-19 10:29:28,d9527425-6c68-4bb1-94db-eaa177bc4a0a,38454343-7c55-42c5-8c32-fdb726d9ce19,40.6176942325282,-73.87867966139662,40.5973220655507,-73.80081199352095,16,cancelled,8,6.967601038282149
2025-04-02 18:07:00,0fa7d028-e1b0-4170-a8c8-72cf06564cd0,0b02a9e5-560d-43eb-892b-4c5658dce482,40.712368772458305,-73.87234885618844,40.79837417468544,-73.90076261084123,27,cancelled,4,9.84761528604354
2025-04-02 23:54:12,3e568de9-2b6b-437b-bd48-15dc63ec008e,07cad78f-f771-40b0-af82-6330659b397e,40.622649196539534,-73.93083858761045,40.788513732530426,-73.90533561679821,28,in-progress,2,18.544624544197895
2025-02-24 03:18:36,f131d357-a934-4ea0-8b93-a6c58dc4918a,4fe01b18-1d04-4331-b064-7d73524bedb4,40.57661638920422,-73.77841860394732,40.61059985078747,-73.82312392821177,29,in-progress,9,5.344337565489453
2025-03-09 16:33:03,c1709f85-0f2f-4f8f-a72e-8868c1115b78,4fdde2a5-0cca-4fa4-b869-cd438f11b28e,40.613199481309984,-73.96984216757276,40.57764703123643,-73.93175505095523,10,cancelled,0,5.097101553909025
2025-04-14 06:30:01,8693ce2b-1a04-41f2-880d-b41ae9c0fc1a,1895c39a-83ba-4fe1-885b-4c972e257290,40.78320739428441,-73.96202511204561,40.51820628039329,-73.9836421939283,14,in-progress,2,29.484363310396027
2025-04-29 08:28:36,1629a05c-65f7-48c2-bb6a-340aa6cc6e98,3dfcb402-99da-4d36-9559-941b153004d4,40.75514786204237,-73.77416234726263,40.5410350587151,-73.99632037898735,14,cancelled,7,30.305172065798963
2025-01-05 23:03:21,dd40d1f7-e4ec-440b-8e3e-426254d85020,6fd4e5dc-547a-4582-82dd-fe1c8ec0af22,40.676187519254405,-73.94469089888298,40.52055068687343,-73.71768092096957,20,completed,1,25.844005872428628
2025-04-30 23:13:41,3065763e-f922-4673-9a18-c90d70ec2101,95255f1f-2c78-45f8-a8f7-2ca7ec0f1f99,40.660282976900774,-73.9777753489233,40.7517782827808,-73.98391727771224,9,in-progress,4,10.173640691610697
2025-04-03 04:31:47,64c9d95f-ba91-4971-ae53-1252e0291107,fa1f62e1-ad71-4dea-9107-19a49059aa05,40.53407236335849,-73.92554271343697,40.72322921384705,-73.8751477935769,24,in-progress,3,21.43360911242636
2025-01-05 20:01:26,8cfef4df-a7ab-48df-9924-d95dadd321cc,76f739ed-a46a-4c3d-9c02-0bfdddaeb687,40.810277415879284,-73.88588659215604,40.86340175104952,-73.91079406024478,23,cancelled,4,6.262366648916016
2025-03-07 14:29:19,8ee23e99-7698-43b4-8417-a4b27f7ca013,5aa3d7ac-152a-4b46-aa5b-aa3a889b79c9,40.727451788249695,-73.98193090868824,40.88404351097372,-73.97022992756756,29,completed,10,17.417542498210956
2025-02-26 16:56:05,020ab263-d8cd-4d79-8330-ae20b49e6c74,a0546f0b-ddae-4f72-9cf4-5bf66687bdc7,40.584410078122154,-73.8018715588424,40.56282283735235,-73.94785593550208,7,completed,0,12.59152241993336
2025-04-07 05:03:14,cd7d016a-f8d2-4033-b189-37197ace78e3,7b67ba32-fe98-4b3a-a7e2-5ca3041c231c,40.66340702906401,-73.79318865926457,40.687964991603074,-73.99020804338572,14,in-progress,4,16.87900512540247
2025-03-07 21:16:53,076cddec-05b3-4863-a228-bf12b0d2a8ae,bbf1e53a-904d-4f02-9a21-cc5d680e378b,40.78119502323749,-73.86379060207788,40.7749539680285,-73.72282668665524,30,in-progress,9,11.919880559642131
2025-01-31 04:46:19,aeb3cd23-a18d-47d0-b021-c82b37be4e4b,c23c6f18-a216-4b89-9441-ee6a62bca167,40.764473217141344,-73.71989946246634,40.670055586441684,-73.83663128638683,25,completed,4,14.394946189919906
